case_label,intensity_w_cm2,harmonic_order,nearest_harmonic_order,mean_intensity,raw_normalized_intensity,display_metric,normalized_intensity,display_intensity,display_scale,display_floor,display_frequency_rolloff,display_rolloff_reference_order,display_frequency_rolloff_power,mean_cutoff_order,cutoff_order_p95,cutoff_order_p99,bsv_tail_quantile,spectrum_model,frequency_grid,driver_sampling,normalization_scope,claim_level,mechanism,processing
BSV - 2e13 W/cm^2,20000000000000.0,27.999319565655767,27.0,7.050561880533716e-05,2.583228908096941e-05,7.526687016399987e-07,7.976719654725441e-08,0.01,100000.0,0.01,0.010675300981586774,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,28.03931859360671,29.0,3.317011045839776e-05,1.2153072290235042e-05,3.5208468490226946e-07,3.731363905617856e-08,0.01,100000.0,0.01,0.010614516504063413,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,28.079317621557642,29.0,0.00017097790671334617,6.264395359570743e-05,1.8045288746670456e-06,1.9124245382746044e-07,0.019124245382746045,100000.0,0.01,0.010554164039991654,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,28.11931664950858,29.0,2.294304137393668e-05,8.4060148284708e-06,2.4076978044463507e-07,2.551657901746059e-08,0.01,100000.0,0.01,0.010494239910064837,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,28.159315677459517,29.0,0.00011470199153028359,4.2025232223745765e-05,1.1968855131806819e-06,1.2684492096777693e-07,0.012684492096777694,100000.0,0.01,0.010434740471482401,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,28.19931470541045,29.0,4.5250363190401163e-05,1.65791107540044e-05,4.6950247915941394e-07,4.975747822771159e-08,0.01,100000.0,0.01,0.01037566211753651,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,28.23931373336139,29.0,6.589839766123459e-05,2.414426661593712e-05,6.798738528366478e-07,7.205245963914012e-08,0.01,100000.0,0.01,0.0103170012772039,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,28.279312761312323,29.0,0.00011062997779616142,4.053330239313262e-05,1.1349257731192922e-06,1.2027847977960913e-07,0.012027847977960913,100000.0,0.01,0.010258754414743011,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,28.319311789263264,29.0,7.469419653912169e-05,2.7366926357978077e-05,7.619493761597119e-07,8.075075463448725e-08,0.01,100000.0,0.01,0.010200918029296088,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,28.359310817214197,29.0,0.00018709364902233213,6.854853994122322e-05,1.897782306186376e-06,2.0112537414087373e-07,0.020112537414087372,100000.0,0.01,0.0101434886544965,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,28.39930984516514,29.0,0.00017129950948152324,6.276178442703065e-05,1.72780613999285e-06,1.8311144287527847e-07,0.018311144287527847,100000.0,0.01,0.010086462858080835,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,28.439308873116076,29.0,0.00030957732126162067,0.00011342487295689057,3.1050101459154865e-06,3.290663661858017e-07,0.03290663661858017,100000.0,0.01,0.010029837241506053,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,28.479307901067013,29.0,0.0002876591362511501,0.00010539435140535452,2.86899958903428e-06,3.0405416568251225e-07,0.030405416568251225,100000.0,0.01,0.009973608439571364,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,28.519306929017944,29.0,0.00020663164316956603,7.570699229474584e-05,2.0493257563778443e-06,2.1718582165321588e-07,0.02171858216532159,100000.0,0.01,0.009917773120044963,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,28.55930595696888,29.0,0.000420630435028514,0.0001541132065503972,4.148395310007391e-06,4.396434491404429e-07,0.04396434491404429,100000.0,0.01,0.009862327983295305,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,28.59930498491982,29.0,0.0002690200492475934,9.856524626678975e-05,2.6383521943380945e-06,2.7961034860103276e-07,0.027961034860103276,100000.0,0.01,0.009807269761927221,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,28.63930401287076,29.0,0.0005975216977225621,0.00021892373245226257,5.827387253307761e-06,6.175816044678517e-07,0.061758160446785164,100000.0,0.01,0.00975259522042244,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,28.679303040821694,29.0,0.0017244357487704162,0.0006318095425385197,1.6724097213652077e-05,1.7724057697763064e-06,0.17724057697763063,100000.0,0.01,0.00969830115478466,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,28.71930206877263,29.0,0.0026597233225530413,0.0009744860467544129,2.565139409957179e-05,2.718513192315911e-06,0.2718513192315911,100000.0,0.01,0.009644384392189063,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,28.759301096723572,29.0,0.00353958565897028,0.0012968555062515435,3.394760605958878e-05,3.5977387646964672e-06,0.3597738764696467,100000.0,0.01,0.009590841790636212,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,28.799300124674502,29.0,0.0012081464814148496,0.00044264825539978023,1.1522902739672148e-05,1.2211875498842699e-06,0.12211875498842699,100000.0,0.01,0.009537670238610288,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,28.83929915262544,29.0,0.0007854784066259687,0.0002877884856644261,7.4501579470261296e-06,7.895614790061588e-07,0.07895614790061588,100000.0,0.01,0.009484866654741492,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,28.879298180576374,29.0,0.0018064844968435421,0.0006618710754329191,1.70395349269627e-05,1.8058355935769245e-06,0.18058355935769244,100000.0,0.01,0.009432427987472776,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,28.919297208527315,29.0,0.0006562466581454466,0.00024043975031887843,6.155824136897537e-06,6.523890694117097e-07,0.06523890694117097,100000.0,0.01,0.0093803512147306,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,28.959296236478252,29.0,0.08283001727549213,0.030347779185511268,0.0007726908610071091,8.188912817275813e-05,8.188912817275813,100000.0,0.01,0.009328633343599868,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,28.99929526442919,29.0,0.1880246277342244,0.06888963773770138,0.0017443555032551424,0.00018486533048771514,18.486533048771513,100000.0,0.01,0.009277271410002815,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,29.039294292380127,29.0,0.06630066015735683,0.024291650062282753,0.0006117072931017704,6.482822491744332e-05,6.482822491744332,100000.0,0.01,0.009226262478381889,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,29.079293320331065,29.0,0.0009220369722059389,0.00033782166603099953,8.460245799665878e-06,8.966097408721697e-07,0.08966097408721697,100000.0,0.01,0.009175603641386589,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,29.119292348281995,29.0,0.0003318870586126194,0.00012159885390105719,3.0285663273543486e-06,3.2096491452891386e-07,0.03209649145289139,100000.0,0.01,0.00912529201956413,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,29.159291376232936,29.0,0.0007400741730522444,0.00027115299891811986,6.716413467717494e-06,7.117998556399344e-07,0.07117998556399344,100000.0,0.01,0.009075324761053861,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,29.19929040418387,29.0,0.0003476051108493081,0.00012735773207343319,3.13737911573859e-06,3.3249680240865204e-07,0.033249680240865206,100000.0,0.01,0.009025699041285643,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,29.23928943213481,29.0,0.001334650110971818,0.0004889974454909975,1.1980369355586811e-05,1.2696694774387995e-06,0.12696694774387995,100000.0,0.01,0.008976412062681636,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,29.27928846008575,29.0,0.0014069564437959468,0.0005154894914236018,1.2560548857172042e-05,1.3311564135034967e-06,0.13311564135034967,100000.0,0.01,0.008927461054362049,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,29.319287488036682,29.0,0.0023969242388262564,0.0008782000766987853,2.1281914651046872e-05,2.255439431947989e-06,0.22554394319479892,100000.0,0.01,0.008878843271854248,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,29.359286515987623,29.0,0.0009335053092364578,0.00034202350699729604,8.24337090652785e-06,8.736255219330643e-07,0.08736255219330644,100000.0,0.01,0.00883055599680558,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,29.39928554393856,29.0,0.00025672840100415025,9.406175539490795e-05,2.2547419655314863e-06,2.389556588921604e-07,0.02389556588921604,100000.0,0.01,0.00878259653669964,9.0,4.0,16.366816709067592,23.430389465091444,30.495271637492333,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
